"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1C"
0.10036874,13.56081593,2.85652432610421,0.0240387602599269,0.0359515099770979,-5.57300508683495,"MTCH1_HUMAN",21,-2.96820568005431,0.0192725469879733,0.0295038682458458,-0.10036874,"Non-significant",1.5301210400323,"MTCH1","MTCH1_HUMAN",0.10036874
-0.195087672499998,11.77603638125,-2.87276168375043,0.0234820339552164,0.0352439573020867,-5.54838412399783,"GOLM1_HUMAN",23,2.9675219456754,0.0192919860819602,0.0295282641519597,0.195087672499998,"Non-significant",1.52976208271265,"GOLM1","GOLM1_HUMAN",-0.195087672499998
0.472771883,7.51215291025,3.37070728543124,0.0116233147043912,0.0186048081358361,-4.80136695527707,"GIMA5_HUMAN",2,-2.96691357665406,0.0193092997749163,0.0295489652632619,-0.472771883,"Non-significant",1.52945772250941,"GIMAP5","GIMA5_HUMAN",0.472771883
0.85478067425,7.398370146875,2.93096609047026,0.0215953446820013,0.0326564693800841,-5.46021828572417,"IRF5_HUMAN",5,-2.96677154537725,0.0193133442173794,0.0295489652632619,-0.85478067425,"Up in D1C",1.52945772250941,"IRF5","IRF5_HUMAN",0.85478067425
0.286000728500003,8.17602658275,2.89374773289134,0.0227825084685696,0.0342746103601365,-5.51657814847017,"PSD4_HUMAN",18,-2.96667732036387,0.0193160278325511,0.0295489652632619,-0.286000728500003,"Non-significant",1.52945772250941,"PSD4","PSD4_HUMAN",0.286000728500003
-0.170668127500003,10.85450053375,-3.26260508638348,0.0135037331289222,0.0212872576292659,-4.96185395104319,"GPAA1_HUMAN",9,2.96640879278409,0.0193236778915395,0.0295553041095603,0.170668127500003,"Non-significant",1.52936456761523,"GPAA1","GPAA1_HUMAN",-0.170668127500003
0.462692260000001,11.8952682025,3.77538308622826,0.00672876265686751,0.0113111327559155,-4.21185316195712,"DPYL5_HUMAN",1,-2.96529629303032,0.0193554056777088,0.0295984605329113,-0.462692260000001,"Non-significant",1.52873087676027,"DPYSL5","DPYL5_HUMAN",0.462692260000001
-0.118547679999999,12.0360082375,-2.96505573538738,0.0205651562766961,0.0312669015613766,-5.40865543054299,"SMAP2_HUMAN",16,2.96464586047918,0.0193739809114379,0.029621491946764,0.118547679999999,"Non-significant",1.52839307113793,"SMAP2","SMAP2_HUMAN",-0.118547679999999
0.162896159999995,16.1947450625,3.30209635297154,0.0127815310167615,0.020267214864808,-4.90309582436534,"ATP5L_HUMAN",9,-2.96279946106591,0.019426812852987,0.0296968816717134,-0.162896159999995,"Non-significant",1.52728915148642,"ATP5MG","ATP5L_HUMAN",0.162896159999995
-0.253602742499998,12.72593677125,-2.89679391467264,0.0226828078919268,0.0341416763787592,-5.51196295992418,"S2512_HUMAN",16,2.95745233864363,0.0195806668721617,0.0299266438921942,0.253602742499998,"Non-significant",1.52394198415631,"SLC25A12","S2512_HUMAN",-0.253602742499998
0.4556581975,7.58266687375,2.98914270264536,0.0198686245409462,0.0303282571994994,-5.37225984135356,"WRP73_HUMAN",6,-2.95646774160353,0.0196091359488355,0.0299647220653979,-0.4556581975,"Non-significant",1.52338974620123,"WRAP73","WRP73_HUMAN",0.4556581975
-0.102106810000002,14.6510204075,-3.10301077130291,0.0168979734342984,0.0261249116063281,-5.20069024353696,"RALA_HUMAN",14,2.95619871329777,0.0196169223004523,0.029966279960812,0.102106810000002,"Non-significant",1.5233671673903,"RALA","RALA_HUMAN",-0.102106810000002
-0.118432282499999,11.66245853875,-3.04062732070163,0.0184621567838737,0.0283353094558032,-5.29458091426674,"NUP35_HUMAN",14,2.95618685000951,0.0196172657282905,0.029966279960812,0.118432282499999,"Non-significant",1.5233671673903,"NUP35","NUP35_HUMAN",-0.118432282499999
0.0967824449999988,12.6200460175,2.82161145576325,0.0252833031976518,0.0376325203342763,-5.62597580532124,"NIF3L_HUMAN",22,-2.9519655413786,0.0197398686176837,0.030148097948624,-0.0967824449999988,"Non-significant",1.52074008241186,"NIF3L1","NIF3L_HUMAN",0.0967824449999988
0.284882307250001,9.345301032125,3.03120736413909,0.0187113911531764,0.0286969279530793,-5.30878124428596,"ZMIZ2_HUMAN",8,-2.94925969743842,0.0198188789091218,0.0302632844791644,-0.284882307250001,"Non-significant",1.51908393970448,"ZMIZ2","ZMIZ2_HUMAN",0.284882307250001
1.2398731705,7.2681907415,2.95693384353528,0.0208057987206585,0.0316033330401874,-5.42093485134103,"TFPT_HUMAN",1,-2.94800493486413,0.0198556302530594,0.030313911864343,-1.2398731705,"Up in D1C",1.51835801640453,"TFPT","TFPT_HUMAN",1.2398731705
1.47344875325,8.104769229875,2.86952070575302,0.0235920637245328,0.035390194898396,-5.55329766295867,"Z512B_HUMAN",18,-2.94603321734246,0.0199135252195982,0.0303967953777605,-1.47344875325,"Up in D1C",1.51717220004638,"ZNF512B","Z512B_HUMAN",1.47344875325
-0.44690323,11.0800850375,-2.91429349295678,0.0221188854976117,0.0333763132580324,-5.48545776255229,"STMN1_HUMAN",9,2.94537902771701,0.0199327730661085,0.030414583349662,0.44690323,"Non-significant",1.51691812857413,"STMN1","STMN1_HUMAN",-0.44690323
0.202677489999999,11.4847220175,5.04027235179568,0.00142517288348652,0.002808036988057,-2.50991387692072,"TLCD4_HUMAN",4,-2.94536445867641,0.0199332019445293,0.030414583349662,-0.202677489999999,"Non-significant",1.51691812857413,"TLCD4","TLCD4_HUMAN",0.202677489999999
0.4089548585,8.37735426425,2.94213349506157,0.0212519942751536,0.0321834458759018,-5.44332028813371,"ZN384_HUMAN",8,-2.94526929964605,0.0199360034413196,0.030414583349662,-0.4089548585,"Non-significant",1.51691812857413,"ZNF384","ZN384_HUMAN",0.4089548585
-0.10720753675,8.752244830125,-2.71163377001423,0.0296644299539478,0.0434854747968392,-5.79304328659738,"RHG21_HUMAN",45,2.94492426201462,0.0199461648645119,0.0304245790161004,0.10720753675,"Non-significant",1.51677542237479,"ARHGAP21","RHG21_HUMAN",-0.10720753675
-1.09684205,11.6974951025,-2.89912222897862,0.0226069127323779,0.0340395976100774,-5.50843566458984,"APOC2_HUMAN",4,2.94210813499585,0.0200293035475635,0.0305458656780193,1.09684205,"Up in D8CM",1.51504756233556,"APOC2","APOC2_HUMAN",-1.09684205
0.786124944750002,8.232398390875,2.8632631010655,0.0238060434448784,0.0356730915905565,-5.56278575994613,"SMC4_HUMAN",28,-2.94174704247356,0.0200399900840514,0.0305566346632541,-0.786124944750002,"Up in D1C",1.51489447822655,"SMC4","SMC4_HUMAN",0.786124944750002
0.207429885,13.373684645,4.79694294549622,0.00188643576331196,0.00360316497823623,-2.81974048479559,"UBL5_HUMAN",4,-2.94084689717888,0.0200666559111953,0.0305917602957977,-0.207429885,"Non-significant",1.51439553234006,"UBL5","UBL5_HUMAN",0.207429885
0.533903718499997,7.88890928025,2.90437528604689,0.0224366615777398,0.0338074044402518,-5.50047838589104,"NTH_HUMAN",8,-2.938689517839,0.0201307173770064,0.0306838728337771,-0.533903718499997,"Up in D1C",1.51308982581208,"NTHL1","NTH_HUMAN",0.533903718499997
1.0809311865,7.816481352,2.86849885932112,0.0236268672810355,0.0354297926190799,-5.55484693531794,"NFAT5_HUMAN",9,-2.93736793038166,0.0201700665480203,0.0307382916169342,-1.0809311865,"Up in D1C",1.5123202735297,"NFAT5","NFAT5_HUMAN",1.0809311865
-0.102608202499997,15.70549058875,-2.89110475131844,0.0228693862739181,0.0343979402039357,-5.52058278199186,"TXTP_HUMAN",18,2.93482858238531,0.0202458998581614,0.0308482808937893,0.102608202499997,"Non-significant",1.51076903322373,"SLC25A1","TXTP_HUMAN",-0.102608202499997
0.34638273725,8.198497473875,2.85876111664108,0.0239612509460475,0.0358674097361454,-5.56961281515999,"SMCR8_HUMAN",19,-2.93449479638516,0.0202558899967256,0.0308579245946865,-0.34638273725,"Non-significant",1.51063328654848,"SMCR8","SMCR8_HUMAN",0.34638273725
-0.148179052499998,12.65163588625,-3.36626698651009,0.0116947576856685,0.0187085049406908,-4.80793642902298,"TMM70_HUMAN",9,2.93298862219158,0.020301033708182,0.0309190034965629,0.148179052499998,"Non-significant",1.50977451161393,"TMEM70","TMM70_HUMAN",-0.148179052499998
-0.219714164749998,8.929620981375,-2.89975130840426,0.0225864527968834,0.0340154477027516,-5.50748267715928,"SRGEF_HUMAN",14,2.93291243545352,0.020303320008717,0.0309190034965629,0.219714164749998,"Non-significant",1.50977451161393,"SERGEF","SRGEF_HUMAN",-0.219714164749998
0.0578386799999997,11.1528302425,2.3483912625848,0.0506360301117648,0.0706757903315227,-6.34401028340308,"KIF1B_HUMAN",71,-2.93274612293369,0.0203083118458857,0.0309210188852909,-0.0578386799999997,"Non-significant",1.50974620398498,"KIF1B","KIF1B_HUMAN",0.0578386799999997
1.814139366,7.831580162,2.85502937740107,0.0240907101314374,0.0360228127901164,-5.57527239847942,"SRCAP_HUMAN",28,-2.93168410121167,0.0203402185452495,0.0309640061618039,-1.814139366,"Up in D1C",1.50914285479121,"SRCAP","SRCAP_HUMAN",1.814139366
-0.170845509999998,12.136904955,-3.03923471832284,0.0184987797295356,0.0283863488695168,-5.29667986457931,"A0ABB0MV19_HUMAN",11,2.92997285553001,0.0203917406169911,0.0310321325547664,0.170845509999998,"Non-significant",1.50818837830099,"","A0ABB0MV19_HUMAN",-0.170845509999998
0.377725124500001,7.94410431375,2.86804703077373,0.0236422735368597,0.0354402851933471,-5.55553198802167,"SNP47_HUMAN",14,-2.92995317758147,0.0203923338736328,0.0310321325547664,-0.377725124500001,"Non-significant",1.50818837830099,"SNAP47","SNP47_HUMAN",0.377725124500001
1.11546599875,8.026318371125,2.86224475951554,0.0238410583972586,0.035719211025683,-5.56432996218585,"STML1_HUMAN",8,-2.92906916270205,0.0204190040715396,0.0310671092633587,-1.11546599875,"Up in D1C",1.50769915515758,"STOML1","STML1_HUMAN",1.11546599875
0.108044387500001,10.99651873125,2.80933456884155,0.025736856250054,0.0382441543598933,-5.64461185707539,"RABEK_HUMAN",22,-2.92767381739588,0.0204611751583719,0.0311256533856555,-0.108044387500001,"Non-significant",1.50688152314741,"RABEPK","RABEK_HUMAN",0.108044387500001
0.350889683750001,9.624294996625,2.88102603510187,0.0232038989825651,0.0348637548171196,-5.53585670381743,"DCNL4_HUMAN",12,-2.92652826699642,0.0204958649437825,0.0311727978367273,-0.350889683750001,"Non-significant",1.5062242169557,"DCUN1D4","DCNL4_HUMAN",0.350889683750001
-0.181032180000001,10.9907300475,-2.88111235385025,0.0232010123015176,0.0348637548171196,-5.53572587310034,"AVEN_HUMAN",16,2.92602119314779,0.0205112399133565,0.0311905540735489,0.181032180000001,"Non-significant",1.50597691030385,"AVEN","AVEN_HUMAN",-0.181032180000001
0.10450339,12.2530645125,2.94563853752306,0.0211454205091943,0.032056609617266,-5.43801791220797,"MARH5_HUMAN",16,-2.92491007713254,0.0205449722650739,0.031236214145438,-0.10450339,"Non-significant",1.50534160844964,"MARCHF5","MARH5_HUMAN",0.10450339
0.1608946325,13.41474235125,3.25105164775459,0.0137231784490075,0.0216089428631953,-4.9790711909886,"RFA2_HUMAN",9,-2.919211707207,0.0207188840571852,0.031494945666008,-0.1608946325,"Non-significant",1.5017591365433,"RPA2","RFA2_HUMAN",0.1608946325
0.0839645875000006,12.00982248875,3.07300561512058,0.0176319843403653,0.027194875755707,-5.24581614251889,"NEK7_HUMAN",15,-2.91902761894425,0.0207245279827416,0.0314978446387539,-0.0839645875000006,"Non-significant",1.50171916346506,"NEK7","NEK7_HUMAN",0.0839645875000006
-0.365527630999996,10.160051822,-3.75994513429418,0.00686753323133342,0.0115219820077447,-4.23398292042675,"UBE2B_HUMAN",2,2.91766256285414,0.0207664292095321,0.031555837715368,0.365527630999996,"Non-significant",1.50092028608554,"UBE2B","UBE2B_HUMAN",-0.365527630999996
0.532663583749999,8.673566460625,2.8536109526392,0.0241401098608829,0.0360710842080095,-5.57742372546313,"VRK1_HUMAN",12,-2.91646347191333,0.0208033091912551,0.0316061811775575,-0.532663583749999,"Up in D1C",1.50022797469835,"VRK1","VRK1_HUMAN",0.532663583749999
-0.143834353000001,9.44723808775,-2.80924681607493,0.0257401286976489,0.0382441543598933,-5.64474507967594,"RIN3_HUMAN",23,2.91549234318119,0.0208332280653208,0.0316459324855991,0.143834353000001,"Non-significant",1.49968210278976,"RIN3","RIN3_HUMAN",-0.143834353000001
0.961876034750003,7.786145627375,2.84467998003791,0.0244536052629572,0.0364813165949497,-5.59097099696069,"KLH11_HUMAN",11,-2.91528733740581,0.020839549709735,0.0316498314420462,-0.961876034750003,"Up in D1C",1.49962859856872,"KLHL11","KLH11_HUMAN",0.961876034750003
-0.2230322375,11.76202690625,-3.65882743116959,0.00785685510241783,0.0130288081169152,-4.37966894802131,"IFT25_HUMAN",5,2.91509916014773,0.0208453541900445,0.0316529436980518,0.2230322375,"Non-significant",1.4995858947344,"IFT25","IFT25_HUMAN",-0.2230322375
0.265779971999999,9.69805979725,4.20720497117456,0.00385683844916002,0.00683399018035943,-3.6056227066465,"CRIPT_HUMAN",3,-2.91142218765817,0.0209591135583948,0.0318199510417344,-0.265779971999999,"Non-significant",1.49730049289563,"CRIPT","CRIPT_HUMAN",0.265779971999999
-1.35924053175,7.174761652875,-2.85058853957216,0.024245727366572,0.0362070566944943,-5.58200806608703,"SIR4_HUMAN",5,2.91108342154573,0.0209696270472483,0.0318301794311644,1.35924053175,"Up in D8CM",1.49716091319348,"SIRT4","SIR4_HUMAN",-1.35924053175
1.65104115025,7.991081416625,2.8382414951804,0.024682260184411,0.0367833753702971,-5.60073916799595,"F10C1_HUMAN",9,-2.91084307056154,0.0209770896030526,0.0318357739042367,-1.65104115025,"Up in D1C",1.49708458829254,"FRA10AC1","F10C1_HUMAN",1.65104115025
0.4706053735,8.8173189165,2.84341164964697,0.0244984718778379,0.0365353183754946,-5.59289513701772,"TADA3_HUMAN",14,-2.91011655742917,0.0209996637003501,0.0318642961890641,-0.4706053735,"Non-significant",1.49669566967059,"TADA3","TADA3_HUMAN",0.4706053735
-0.0770304175000049,11.86280214875,-2.53140960604033,0.0386340974379306,0.0555332208909136,-6.06693526622743,"PLPL6_HUMAN",59,2.90857887930977,0.0210475260526199,0.0319311729837173,0.0770304175000049,"Non-significant",1.49578512746748,"PNPLA6","PLPL6_HUMAN",-0.0770304175000049
1.64930903925,7.680325567625,2.83638833753631,0.0247484880993971,0.0368625209736381,-5.6035509524118,"BN3D2_HUMAN",8,-2.9078676626654,0.0210697022412294,0.0319590642777258,-1.64930903925,"Up in D1C",1.49540594478262,"BCDIN3D","BN3D2_HUMAN",1.64930903925
0.0278069999999992,12.97923386,1.61615725638904,0.149403709045917,0.188127257775327,-7.40321457437328,"UBP7_HUMAN",76,-2.90756906380979,0.0210790200286505,0.0319674450920286,-0.0278069999999992,"Non-significant",1.49529207210406,"USP7","UBP7_HUMAN",0.0278069999999992
0.427846312750001,7.216101348375,3.06580312847088,0.0178131675056893,0.0274642745391358,-5.25665764779239,"ING1_HUMAN",4,-2.90600630899377,0.0211278562149274,0.0320357438452282,-0.427846312750001,"Non-significant",1.49436518757262,"ING1","ING1_HUMAN",0.427846312750001
-0.356403708250001,8.561606228375,-2.81834536279701,0.025403140106275,0.0377842011568364,-5.63093322858465,"MTMRD_HUMAN",33,2.90544585891432,0.0211453991383502,0.0320565772189126,0.356403708250001,"Non-significant",1.49408285048765,"SBF2","MTMRD_HUMAN",-0.356403708250001
-1.36476993525,7.726888895125,-2.85799631156386,0.0239877233937868,0.0358879163092348,-5.57077268244054,"KC1E_HUMAN",3,2.90399448696494,0.0211909001039413,0.0321197800712319,1.36476993525,"Up in D8CM",1.49322743706015,"CSNK1E","KC1E_HUMAN",-1.36476993525
0.291562318499999,9.080921054,2.84409980333868,0.0244741180324305,0.0365054575996031,-5.59185115602218,"SP130_HUMAN",15,-2.90279374644749,0.0212286211054727,0.0321711699564957,-0.291562318499999,"Non-significant",1.49253314499138,"SAP130","SP130_HUMAN",0.291562318499999
0.190452812499998,11.41297805375,2.93218445801614,0.0215576022579605,0.0326052448290596,-5.45837440841151,"FHR1_HUMAN",12,-2.90220159053675,0.0212472494056626,0.0321936123027737,-0.190452812499998,"Non-significant",1.4922302903183,"CFHR1","FHR1_HUMAN",0.190452812499998
0.506917477499998,13.48776054375,2.98636526734664,0.01994765298465,0.03042134376834,-5.37645489928911,"RUXE_HUMAN",4,-2.90098188274851,0.0212856734040717,0.0322460354282747,-0.506917477499998,"Up in D1C",1.49152367319814,"SNRPE","RUXE_HUMAN",0.506917477499998
1.02969241125,8.198639035125,2.85100762754043,0.0242310534890963,0.0361941431613667,-5.58137238159736,"PEDS1_HUMAN",5,-2.90002554040186,0.0213158515256771,0.0322859501365557,-1.02969241125,"Up in D1C",1.4909864283075,"PEDS1","PEDS1_HUMAN",1.02969241125
-0.0898695025000009,11.56926083375,-2.76459181666753,0.0274632985446012,0.0406007601659158,-5.71256401681468,"ARRB1_HUMAN",22,2.89861145404169,0.0213605561340721,0.0323478490215764,0.0898695025000009,"Non-significant",1.49015459255689,"ARRB1","ARRB1_HUMAN",-0.0898695025000009
0.237452746500001,9.9061685805,3.04611077742516,0.0183186970638281,0.0281407504193561,-5.28631739702795,"RAB30_HUMAN",8,-2.89751105326113,0.0213954117851765,0.0323948133531979,-0.237452746500001,"Non-significant",1.48952451795387,"RAB30","RAB30_HUMAN",0.237452746500001
0.172270297500003,16.16127610375,3.30070487835533,0.0128062628708606,0.020297854407387,-4.90516368267636,"SSRD_HUMAN",8,-2.89724296248863,0.0214039126782773,0.0324018642178878,-0.172270297500003,"Non-significant",1.48943000225478,"SSR4","SSRD_HUMAN",0.172270297500003
1.08761310575,7.296274423625,2.8284374110594,0.0250347617321387,0.0372691640127512,-5.61561612228464,"SCML2_HUMAN",7,-2.89100989973873,0.0216025556892288,0.0326967035202927,-1.08761310575,"Up in D1C",1.48549603067651,"SCML2","SCML2_HUMAN",1.08761310575
-0.155894994999999,10.00061142425,-2.80875620278552,0.0257584325280652,0.0382543364496505,-5.64548991238301,"ZDHC5_HUMAN",20,2.88978156155168,0.0216419287114504,0.032750415997992,0.155894994999999,"Non-significant",1.48478317919937,"ZDHHC5","ZDHC5_HUMAN",-0.155894994999999
-1.072328329,7.71326124675,-2.81197200380001,0.0256387051877279,0.0381143996520914,-5.6406079154447,"SHAN2_HUMAN",38,2.88858235531415,0.0216804403098801,0.0328028058467024,1.072328329,"Up in D8CM",1.48408900654374,"SHANK2","SHAN2_HUMAN",-1.072328329
-0.0729398700000026,13.235402345,-2.72551153835948,0.0290703719396969,0.0427484586670805,-5.77194972081813,"CPIN1_HUMAN",22,2.88718578958103,0.0217253802582734,0.0328649013275281,0.0729398700000026,"Non-significant",1.48326766729277,"CIAPIN1","CPIN1_HUMAN",-0.0729398700000026
-0.2783274655,10.07419729225,-3.46707310087357,0.0101828622146246,0.0164775092353754,-4.65929698280016,"RM32_HUMAN",4,2.88385510894811,0.0218329513047129,0.0330217022335232,0.2783274655,"Non-significant",1.48120054307894,"MRPL32","RM32_HUMAN",-0.2783274655
-0.0720822825000056,13.21141564875,-2.47090592714785,0.042239751738296,0.0602332714265094,-6.15872666539046,"CYFP1_HUMAN",64,2.88140916029572,0.0219123025149944,0.0331357728559182,0.0720822825000056,"Non-significant",1.47970289550758,"CYFIP1","CYFP1_HUMAN",-0.0720822825000056
0.174318553000001,10.1635004285,2.85217217563021,0.0241903271619229,0.0361397142232981,-5.57960599508281,"STAR7_HUMAN",15,-2.88034072173132,0.0219470591983758,0.0331823788310511,-0.174318553000001,"Non-significant",1.47909248280333,"STARD7","STAR7_HUMAN",0.174318553000001
0.13439846,16.8011870375,2.91835308983558,0.0219901885219136,0.0332177955288907,-5.4793110113016,"ARK74_HUMAN",14,-2.87998263058905,0.0219587209131483,0.0331940564162352,-0.13439846,"Non-significant",1.47893967222106,"AKR7L","ARK74_HUMAN",0.13439846
0.72602450875,7.453526318125,2.85689571672092,0.0240258726020268,0.0359386122737328,-5.57244183051725,"NPL_HUMAN",5,-2.87902459045102,0.0219899526066876,0.0332353076065572,-0.72602450875,"Up in D1C",1.47840029729567,"NPL","NPL_HUMAN",0.72602450875
