"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3B"
0.369407175000003,13.9467523075,12.3951079593076,4.21654755210359e-06,3.78501377174453e-05,4.22019095429366,"ICAM1_HUMAN",22,-13.1077300967893,1.72645043752352e-06,1.67048297363049e-05,-0.369407175000003,"Non-significant",4.77715794654247,"ICAM1","ICAM1_HUMAN",0.369407175000003
0.3567922075,12.09407365375,12.9024605147139,3.19774941476421e-06,3.13416625779623e-05,4.53053590393303,"HMOX1_HUMAN",18,-13.1041204449209,1.72993047026917e-06,1.67048297363049e-05,-0.3567922075,"Non-significant",4.77715794654247,"HMOX1","HMOX1_HUMAN",0.3567922075
-0.521028045000001,11.0705690375,-15.6269238878847,8.44840433777423e-07,1.19683361618654e-05,6.02158846070523,"DMAC2_HUMAN",10,13.1039075138357,1.73013600187379e-06,1.67048297363049e-05,0.521028045000001,"Up in D8C",4.77715794654247,"DMAC2","DMAC2_HUMAN",-0.521028045000001
-0.437545060000001,13.5693734875,-11.9150956570871,5.53146071713929e-06,4.65781042804866e-05,3.91549454549915,"PLAK2_HUMAN",53,13.0981178293792,1.73573504708613e-06,1.67397147733284e-05,0.437545060000001,"Non-significant",4.77625194618893,"PALM2AKAP2","PLAK2_HUMAN",-0.437545060000001
-0.323361395000001,12.0356934075,-12.0366809428739,5.15910273091173e-06,4.4058841863075e-05,3.99373252400367,"4F2_HUMAN",25,13.0960200849965,1.73776875319675e-06,1.67401746522233e-05,0.323361395000001,"Non-significant",4.7762400152734,"SLC3A2","4F2_HUMAN",-0.323361395000001
-0.510190962500001,12.58433508875,-13.7494259956172,2.05952005560311e-06,2.30847001977109e-05,5.02393163416683,"RM13_HUMAN",13,13.093434787492,1.74027882204176e-06,1.67452171130023e-05,0.510190962500001,"Up in D8C",4.77610921716755,"MRPL13","RM13_HUMAN",-0.510190962500001
-0.4286699275,12.64767026875,-11.9496278895162,5.42269586752776e-06,4.57995024723361e-05,3.93779004317418,"MYPT1_HUMAN",42,13.0790379146691,1.75433167933524e-06,1.68540135057573e-05,0.4286699275,"Non-significant",4.77329666239808,"PPP1R12A","MYPT1_HUMAN",-0.4286699275
-0.347061392500002,12.32013523625,-12.1677998829332,4.78903155854444e-06,4.17011849245569e-05,4.07729113877536,"PPOX_HUMAN",24,13.0758300650256,1.75748026245841e-06,1.68540135057573e-05,0.347061392500002,"Non-significant",4.77329666239808,"PPOX","PPOX_HUMAN",-0.347061392500002
-0.324559452499997,14.15175211375,-11.335775062905,7.78098362391721e-06,6.02258135592269e-05,3.53233306686396,"PKP2_HUMAN",54,13.0757242029877,1.75758427708633e-06,1.68540135057573e-05,0.324559452499997,"Non-significant",4.77329666239808,"PKP2","PKP2_HUMAN",-0.324559452499997
0.523866889999999,11.2986296425,13.6597616834365,2.15509920955588e-06,2.36220172137146e-05,4.97308016544323,"CEBPB_HUMAN",13,-13.0685402371761,1.7646591033659e-06,1.69026267980354e-05,-0.523866889999999,"Up in D3B",4.77204579744299,"CEBPB","CEBPB_HUMAN",0.523866889999999
0.565220355000001,10.925998925,13.0765075749191,2.91504475482203e-06,2.94615254657013e-05,4.63437113809309,"RDH10_HUMAN",15,-13.0598169151526,1.7732930618528e-06,1.69660467858766e-05,-0.565220355000001,"Up in D3B",4.77041933971441,"RDH10","RDH10_HUMAN",0.565220355000001
-0.498127697499999,11.86988198875,-17.701114130811,3.52794543809111e-07,6.46457654297174e-06,6.99631872332994,"SNF8_HUMAN",9,13.0312492903338,1.80190285852235e-06,1.72202258440872e-05,0.498127697499999,"Non-significant",4.76396115705207,"SNF8","SNF8_HUMAN",-0.498127697499999
-0.838860510000002,11.0203433025,-12.5038617047243,3.97038747540651e-06,3.65713332016688e-05,4.28770084109511,"SSH3_HUMAN",27,13.006217402583,1.82739958450545e-06,1.74441122285351e-05,0.838860510000002,"Up in D8C",4.75835112791029,"SSH3","SSH3_HUMAN",-0.838860510000002
4.6968895205,8.62608331475,12.6439245495311,3.6770109459011e-06,3.46683727774054e-05,4.37384436216103,"TSP3_HUMAN",12,-13.0039220177922,1.82975786162989e-06,1.74468654023511e-05,-4.6968895205,"Up in D3B",4.758282589378,"THBS3","TSP3_HUMAN",4.6968895205
0.969655036750002,9.171391963875,12.5036957365115,3.97075050855334e-06,3.65713332016688e-05,4.28759823207937,"RIR1_HUMAN",29,-12.9862040851263,1.84807704359047e-06,1.7590626169387e-05,-0.969655036750002,"Up in D3B",4.75471870078874,"RRM1","RIR1_HUMAN",0.969655036750002
-0.244987247500001,13.93557369625,-12.9824487958396,3.06413344245706e-06,3.04570528142342e-05,4.57841873487592,"ATAD1_HUMAN",18,12.9853082464276,1.8490087538352e-06,1.7590626169387e-05,0.244987247500001,"Non-significant",4.75471870078874,"ATAD1","ATAD1_HUMAN",-0.244987247500001
0.315910097500002,11.47576391625,11.5072063982567,7.02225123044989e-06,5.6051662520324e-05,3.64755030988957,"BOP1_HUMAN",34,-12.9795178988657,1.85504373783284e-06,1.76281439303191e-05,-0.315910097500002,"Non-significant",4.75379341221884,"BOP1","BOP1_HUMAN",0.315910097500002
-0.540106775,12.716647625,-12.4888291568066,4.00342235933239e-06,3.67991789169168e-05,4.27840189138624,"ASM_HUMAN",21,12.9759705066843,1.85875196197741e-06,1.76434913147608e-05,0.540106775,"Up in D8C",4.75341547199866,"SMPD1","ASM_HUMAN",-0.540106775
-0.559566021000002,10.309721232,-16.0521686278753,7.00259060834634e-07,1.04653964960552e-05,6.23138171565357,"TISB_HUMAN",9,12.9731767475397,1.86167826214834e-06,1.76513904068036e-05,0.559566021000002,"Up in D8C",4.75322107938555,"ZFP36L1","TISB_HUMAN",-0.559566021000002
-0.490829467500003,12.80582547125,-12.936959745984,3.1393261042031e-06,3.09489821430736e-05,4.55122202349258,"CASP7_HUMAN",16,12.9692559600199,1.86579381406417e-06,1.76705348974684e-05,0.490829467500003,"Non-significant",4.75275030394525,"CASP7","CASP7_HUMAN",-0.490829467500003
0.340174197500001,13.53413534125,11.9761944313936,5.34066871594103e-06,4.52427101574542e-05,3.95490214296237,"SERPH_HUMAN",25,-12.9508547063847,1.88524655629453e-06,1.78347286453497e-05,-0.340174197500001,"Non-significant",4.74873349404773,"SERPINH1","SERPH_HUMAN",0.340174197500001
0.240049362500001,13.05508804375,10.5238005455941,1.29037489939676e-05,8.92253488680496e-05,2.9642067891326,"MTREX_HUMAN",46,-12.942204671948,1.89446972365066e-06,1.7901889350506e-05,-0.240049362500001,"Non-significant",4.74710113152299,"MTREX","MTREX_HUMAN",0.240049362500001
-0.370662447499996,13.15945255875,-12.9159898973291,3.17469210110225e-06,3.11882048020873e-05,4.53865445092758,"NICA_HUMAN",17,12.9319957518424,1.90542051411652e-06,1.79852066220472e-05,0.370662447499996,"Non-significant",4.74508456844878,"NCSTN","NICA_HUMAN",-0.370662447499996
0.511759282500002,14.12782096875,14.5069214364739,1.41896873328661e-06,1.72590006534961e-05,5.44133367062739,"HNRDL_HUMAN",11,-12.8980404354903,1.94235949750826e-06,1.83133648819879e-05,-0.511759282500002,"Up in D3B",4.73723185147013,"HNRNPDL","HNRDL_HUMAN",0.511759282500002
4.2238271255,8.55841982475,12.4731951732507,4.03810995262225e-06,3.68788114330257e-05,4.26871983228542,"LAMB1_HUMAN",56,-12.8525658597801,1.99309986232679e-06,1.87707695413994e-05,-4.2238271255,"Up in D3B",4.72651792233163,"LAMB1","LAMB1_HUMAN",4.2238271255
-0.510439632499999,11.51212561125,-13.449635288019,2.39946284752024e-06,2.56221883379844e-05,4.85265902953842,"TXND9_HUMAN",13,12.8489565818925,1.99719059869694e-06,1.87883030763577e-05,0.510439632499999,"Up in D8C",4.7261124427762,"TXNDC9","TXND9_HUMAN",-0.510439632499999
0.397921800499999,9.252574563,12.4730954104732,4.03833239083556e-06,3.68788114330257e-05,4.26865801333552,"NT5D3_HUMAN",19,-12.8457028714993,2.00088644250811e-06,1.88020867602017e-05,-0.397921800499999,"Non-significant",4.72579394764337,"NT5DC3","NT5D3_HUMAN",0.397921800499999
1.536143303,8.08738470075,14.0451640451353,1.77675384156281e-06,2.06939933847858e-05,5.18944572131187,"GTR3_HUMAN",4,-12.8324949974263,2.01596838055983e-06,1.89227143426935e-05,-1.536143303,"Up in D3B",4.72301656669203,"SLC2A3","GTR3_HUMAN",1.536143303
-0.248965977499999,12.44818580125,-11.4284709989459,7.35979626492326e-06,5.80014211267016e-05,3.59482886987607,"SEP10_HUMAN",25,12.8297384615538,2.01913216469933e-06,1.89313292728038e-05,0.248965977499999,"Non-significant",4.72281889076015,"SEPTIN10","SEP10_HUMAN",-0.248965977499999
-0.501885892499999,10.56410884875,-12.1788043926662,4.75936672040931e-06,4.15286771080021e-05,4.08426606430548,"ZBT20_HUMAN",25,12.827749380144,2.02141858459198e-06,1.89317080550286e-05,0.501885892499999,"Up in D8C",4.722810201387,"ZBTB20","ZBT20_HUMAN",-0.501885892499999
-0.406248570000002,10.7705664625,-12.1307566848681,4.89044000288961e-06,4.21919332490855e-05,4.05376925527392,"BCAR1_HUMAN",23,12.8208132475361,2.0294144093152e-06,1.89822216165083e-05,0.406248570000002,"Non-significant",4.72165296054268,"BCAR1","BCAR1_HUMAN",-0.406248570000002
-0.334317445,14.1226202225,-11.9849199315334,5.31403525197703e-06,4.50623774033344e-05,3.96051479122483,"EHD1_HUMAN",23,12.819168068789,2.03131615827387e-06,1.89822216165083e-05,0.334317445,"Non-significant",4.72165296054268,"EHD1","EHD1_HUMAN",-0.334317445
-0.304042342500003,14.40820908375,-11.0130984662864,9.47512287881442e-06,6.98127716307052e-05,3.31109991752603,"DMD_HUMAN",53,12.815424163573,2.0356514210763e-06,1.90016675838894e-05,0.304042342500003,"Non-significant",4.72120828374709,"DMD","DMD_HUMAN",-0.304042342500003
-0.456701755000003,12.8783788675,-13.0232421626472,2.99843630393351e-06,3.00878804831614e-05,4.60273198590898,"IAH1_HUMAN",15,12.8112688408986,2.04047529045918e-06,1.90256263531863e-05,0.456701755000003,"Non-significant",4.72066103667277,"IAH1","IAH1_HUMAN",-0.456701755000003
-0.410567047500001,11.49953877875,-12.1799026740833,4.75641753427752e-06,4.15286771080021e-05,4.08496186130334,"ADAM9_HUMAN",22,12.8037905397647,2.04918923729195e-06,1.90857636255622e-05,0.410567047500001,"Non-significant",4.71929045915039,"ADAM9","ADAM9_HUMAN",-0.410567047500001
0.3271889725,14.05923485625,10.9949252729818,9.58230686482384e-06,7.02952694200175e-05,3.29846612423464,"ACACB_HUMAN",135,-12.8011536192129,2.05227184628676e-06,1.90933768127496e-05,-0.3271889725,"Non-significant",4.71911725644383,"ACACB","ACACB_HUMAN",0.3271889725
-0.308722254999996,13.4628986125,-13.8119213229515,1.9957462837291e-06,2.24295272340701e-05,5.05918865031729,"MARE2_HUMAN",15,12.7959151375676,2.05841123323208e-06,1.91178221287965e-05,0.308722254999996,"Non-significant",4.71856158336316,"MAPRE2","MARE2_HUMAN",-0.308722254999996
-0.300384519999994,16.2028412825,-12.4218134504186,4.15453555556898e-06,3.7453026949616e-05,4.23681955632409,"CLIC1_HUMAN",19,12.7948787576634,2.05962829725924e-06,1.91178221287965e-05,0.300384519999994,"Non-significant",4.71856158336316,"CLIC1","CLIC1_HUMAN",-0.300384519999994
0.279560327499999,15.91172921625,11.5912660951471,6.68109454601676e-06,5.3574058652948e-05,3.70347427030436,"ENTP5_HUMAN",25,-12.7921366706895,2.06285235458316e-06,1.91178221287965e-05,-0.279560327499999,"Non-significant",4.71856158336316,"ENTPD5","ENTP5_HUMAN",0.279560327499999
-0.803003313749999,10.146486760625,-14.2511090386365,1.60585407233064e-06,1.91724418918909e-05,5.30275317335157,"TMM65_HUMAN",8,12.7911857185316,2.0639717804253e-06,1.91178221287965e-05,0.803003313749999,"Up in D8C",4.71856158336316,"TMEM65","TMM65_HUMAN",-0.803003313749999
0.287104845,12.1696101425,11.2357905733185,8.26618574806892e-06,6.29979020528688e-05,3.46439957042716,"LSG1_HUMAN",32,-12.7780695603179,2.0794816353974e-06,1.92403410590172e-05,-0.287104845,"Non-significant",4.71578723381918,"LSG1","LSG1_HUMAN",0.287104845
0.732359886000001,9.20057511325,12.7160507185531,3.53557582263292e-06,3.35979352976019e-05,4.41785746365614,"CP7A1_HUMAN",14,-12.7754799773673,2.08255930772759e-06,1.92476890403902e-05,-0.732359886000001,"Up in D3B",4.7156214062726,"CYP7A1","CP7A1_HUMAN",0.732359886000001
-0.4269411575,10.91279518625,-13.8277997001115,1.97990215097401e-06,2.24007989671945e-05,5.06812233126304,"ENDD1_HUMAN",13,12.7643107739338,2.09589261070667e-06,1.93497029744211e-05,0.4269411575,"Non-significant",4.71332569718564,"ENDOD1","ENDD1_HUMAN",-0.4269411575
0.342563627500001,10.69692182625,11.8807641471606,5.64205063195877e-06,4.73673752756778e-05,3.89326952759254,"ZN326_HUMAN",24,-12.755184938006,2.10685801538248e-06,1.94296566867165e-05,-0.342563627500001,"Non-significant",4.71153487312033,"ZNF326","ZN326_HUMAN",0.342563627500001
0.672631262749999,9.693569421125,12.2228255480439,4.64276426186889e-06,4.07644374617634e-05,4.1121094634459,"ZO3_HUMAN",25,-12.7448413223857,2.11936486468911e-06,1.95236354584312e-05,-0.672631262749999,"Up in D3B",4.70943931000291,"TJP3","ZO3_HUMAN",0.672631262749999
-0.315137624999998,14.214941145,-11.2750550391982,8.07166974375114e-06,6.18510038818894e-05,3.49114273291273,"TRI25_HUMAN",36,12.7392111857862,2.12620759824984e-06,1.95652880411003e-05,0.315137624999998,"Non-significant",4.70851375401224,"TRIM25","TRI25_HUMAN",-0.315137624999998
-0.824916362749999,9.494795322375,-12.5298601110379,3.91398136143086e-06,3.62139943968175e-05,4.30375857234058,"PLPL4_HUMAN",15,12.7300224782154,2.1374288381081e-06,1.96470967027407e-05,0.824916362749999,"Up in D8C",4.70670161725479,"PNPLA4","PLPL4_HUMAN",-0.824916362749999
0.479172227500001,13.93962025625,12.8723651626999,3.24972351507182e-06,3.1506959345026e-05,4.51244797089669,"GNA1_HUMAN",15,-12.7254505228732,2.1430369404865e-06,1.96771877683668e-05,-0.479172227500001,"Non-significant",4.70603697012987,"GNPNAT1","GNA1_HUMAN",0.479172227500001
-0.377070904999997,10.58950901,-14.2586341519523,1.59997255121228e-06,1.91293172115862e-05,5.30686364436141,"HLAE_HUMAN",13,12.7166070087148,2.15393175714367e-06,1.97557026996343e-05,0.377070904999997,"Non-significant",4.70430751808853,"HLA-E","HLAE_HUMAN",-0.377070904999997
0.3716354375,10.11806440375,11.3226090499828,7.84299270454068e-06,6.05496783531921e-05,3.52341878144215,"KDM3B_HUMAN",58,-12.7081583259297,2.16439844800679e-06,1.9828118553331e-05,-0.3716354375,"Non-significant",4.70271849309029,"KDM3B","KDM3B_HUMAN",0.3716354375
0.376560684999998,16.3235814575,11.6795656064689,6.34280193458512e-06,5.19062888413767e-05,3.76182045771172,"TXND5_HUMAN",30,-12.7064418732821,2.1665318765711e-06,1.9828118553331e-05,-0.376560684999998,"Non-significant",4.70271849309029,"TXNDC5","TXND5_HUMAN",0.376560684999998
0.486485958499998,9.7723662855,12.2590523327063,4.5492329785885e-06,4.01523400801283e-05,4.13495327219236,"NHSL3_HUMAN",20,-12.6973963714068,2.17781398803865e-06,1.99097549947698e-05,-0.486485958499998,"Non-significant",4.70093408427566,"NHSL3","NHSL3_HUMAN",0.486485958499998
-0.508135795999999,9.38743829725,-12.979679957632,3.06865145565433e-06,3.04660342988343e-05,4.57676587920564,"RF1M_HUMAN",14,12.6909852626061,2.18585038464084e-06,1.99615740976573e-05,0.508135795999999,"Up in D8C",4.69980521480357,"MTRF1","RF1M_HUMAN",-0.508135795999999
-0.3076980125,13.04142654125,-11.167469717617,8.61743874765713e-06,6.47415401554032e-05,3.41766301644145,"OPTN_HUMAN",37,12.6860725298082,2.19203115176056e-06,1.99963534395993e-05,0.3076980125,"Non-significant",4.69904919560863,"OPTN","OPTN_HUMAN",-0.3076980125
-0.358668802499999,10.98747229625,-11.6155227714936,6.58616871359212e-06,5.30983633931716e-05,3.71954295900424,"EHD2_HUMAN",29,12.663559068584,2.22060850730321e-06,2.02351449816852e-05,0.358668802499999,"Non-significant",4.69389367960845,"EHD2","EHD2_HUMAN",-0.358668802499999
0.241679665000003,15.06549406,10.0605394299821,1.7496013145632e-05,0.00011300681594217,2.62224500791,"SYEP_HUMAN",106,-12.6550749022548,2.23148649328357e-06,2.03070572753175e-05,-0.241679665000003,"Non-significant",4.69235300626954,"EPRS1","SYEP_HUMAN",0.241679665000003
0.344842194999998,15.8030089125,11.2751847915101,8.0710356041011e-06,6.18510038818894e-05,3.49123096724288,"CP4F2_HUMAN",42,-12.6536505891662,2.23331855430292e-06,2.03070572753175e-05,-0.344842194999998,"Non-significant",4.69235300626954,"CYP4F2","CP4F2_HUMAN",0.344842194999998
0.380912067500001,12.42877757625,11.3815729067159,7.56957105301747e-06,5.90776985239669e-05,3.56326805038391,"DCAF1_HUMAN",48,-12.6499014373216,2.23814910394225e-06,2.03290504279409e-05,-0.380912067500001,"Non-significant",4.6918829068286,"DCAF1","DCAF1_HUMAN",0.380912067500001
0.462514641750001,10.034015299125,12.6270243148906,3.71107220127222e-06,3.48724945200931e-05,4.36349751428959,"NAGS_HUMAN",16,-12.6346034089069,2.25798198416506e-06,2.045680101503e-05,-0.462514641750001,"Non-significant",4.68916227923297,"NAGS","NAGS_HUMAN",0.462514641750001
-1.04965925225,9.755597591375,-13.546023122389,2.28366665097333e-06,2.47225335882684e-05,4.90811760121163,"RM20_HUMAN",7,12.6314139226856,2.26214182743594e-06,2.045680101503e-05,1.04965925225,"Up in D8C",4.68916227923297,"MRPL20","RM20_HUMAN",-1.04965925225
0.2783517825,17.35324573625,10.8691275293947,1.03630367423891e-05,7.50429868570424e-05,3.21049266885695,"FAAA_HUMAN",39,-12.6310075012914,2.26267251651046e-06,2.045680101503e-05,-0.2783517825,"Non-significant",4.68916227923297,"FAH","FAAA_HUMAN",0.2783517825
0.328773497500004,14.35109305375,12.4519287264976,4.08584286886727e-06,3.70958471337347e-05,4.25553145274614,"ASPDH_HUMAN",18,-12.6299996172431,2.26398917687009e-06,2.045680101503e-05,-0.328773497500004,"Non-significant",4.68916227923297,"ASPDH","ASPDH_HUMAN",0.328773497500004
-0.264651539999999,10.4883109325,-10.7695334260883,1.10324034469693e-05,7.84082029127355e-05,3.14019127614382,"PK3CB_HUMAN",38,12.6290958548256,2.2651705504794e-06,2.045680101503e-05,0.264651539999999,"Non-significant",4.68916227923297,"PIK3CB","PK3CB_HUMAN",-0.264651539999999
-0.314977884999994,11.6914471375,-12.4667927358665,4.05241348934647e-06,3.69273441099475e-05,4.264751567473,"TM1L2_HUMAN",18,12.6278687703944,2.26677567303808e-06,2.045680101503e-05,0.314977884999994,"Non-significant",4.68916227923297,"TOM1L2","TM1L2_HUMAN",-0.314977884999994
0.351767542499999,16.84121465625,11.0430777728767,9.30126077305741e-06,6.88325961862168e-05,3.33190006785874,"AOXA_HUMAN",104,-12.6133909186935,2.28581085513548e-06,2.06015053322908e-05,-0.351767542499999,"Non-significant",4.686101044989,"AOX1","AOXA_HUMAN",0.351767542499999
0.326367377500002,13.52264976375,12.9925774202833,3.04767036445644e-06,3.04435976653682e-05,4.58446218837635,"CAB45_HUMAN",16,-12.6112032310973,2.28870280570334e-06,2.06015053322908e-05,-0.326367377500002,"Non-significant",4.686101044989,"SDF4","CAB45_HUMAN",0.326367377500002
-1.005029205,13.8213009825,-12.7948476358327,3.38806476429634e-06,3.23054274867125e-05,4.46567510126209,"JUPI1_HUMAN",10,12.6101153559073,2.29014242452918e-06,2.06015053322908e-05,1.005029205,"Up in D8C",4.686101044989,"JPT1","JUPI1_HUMAN",-1.005029205
-0.224077224499998,9.1941604615,-10.1297478692163,1.67050259786132e-05,0.000108815041710765,2.67420639907157,"SYNE3_HUMAN",45,12.5965965604546,2.30811759110702e-06,2.07410694834127e-05,0.224077224499998,"Non-significant",4.68316885359936,"SYNE3","SYNE3_HUMAN",-0.224077224499998
-0.2802684325,15.81491577625,-12.8230209001294,3.33702706689173e-06,3.20820178785413e-05,4.48270505349843,"GGH_HUMAN",17,12.5931542684579,2.31271994826686e-06,2.07602944024935e-05,0.2802684325,"Non-significant",4.68276649203399,"GGH","GGH_HUMAN",-0.2802684325
-0.254743577499999,13.74947810125,-10.6235317487112,1.2104024809579e-05,8.48086659351134e-05,3.03606942181093,"EFGM_HUMAN",39,12.5903047639439,2.31653756455521e-06,2.07724416293999e-05,0.254743577499999,"Non-significant",4.68251245272571,"GFM1","EFGM_HUMAN",-0.254743577499999
-0.511508224999998,15.66891706,-14.0415366906984,1.77994367113177e-06,2.06939933847858e-05,5.1874358207596,"GBB1_HUMAN",11,12.5842445646478,2.32468031689883e-06,2.08233054103509e-05,0.511508224999998,"Up in D8C",4.68145033113983,"GNB1","GBB1_HUMAN",-0.511508224999998
-0.478419302499999,11.60727572375,-12.9433868214275,3.12857636206043e-06,3.09324123636339e-05,4.55507004613897,"SYHM_HUMAN",14,12.5804444073872,2.32980281591467e-06,2.08283206679942e-05,0.478419302499999,"Non-significant",4.68134574464776,"HARS2","SYHM_HUMAN",-0.478419302499999
