"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1BM"
-0.427753925249998,9.508271455875,-7.77893588337716,0.000101498365106538,0.000570733635412281,0.876775216236362,"CYTM1_HUMAN",2,4.92409335030082,0.00139730620880664,0.00427975800655202,0.427753925249998,"Non-significant",2.36858078691915,"CYSTM1","CYTM1_HUMAN",-0.427753925249998
-0.234326835000001,11.085785865,-4.84794416872484,0.00179096614884849,0.0053646246157228,-2.31744218653062,"INHBE_HUMAN",16,4.92313943417615,0.00139890606359573,0.00428310178352648,0.234326835000001,"Non-significant",2.36824160491731,"INHBE","INHBE_HUMAN",-0.234326835000001
0.231003523,9.47763264175,4.87315759641022,0.00173942596818123,0.00523442395066032,-2.28524507398496,"IGHG1_HUMAN",15,-4.92066246401996,0.00140306970850908,0.00429428996841794,-0.231003523,"Non-significant",2.36710863352995,"IGHG1","IGHG1_HUMAN",0.231003523
-0.618965268250001,8.405305087625,-4.77996714804956,0.00193853444305362,0.00573128965994352,-2.40469980885152,"PDE8A_HUMAN",24,4.91963246668973,0.00140480508282252,0.00429804066900581,0.618965268250001,"Up in D2BM",2.36672947943526,"PDE8A","PDE8A_HUMAN",-0.618965268250001
0.130238532499998,11.09679317375,4.44550931406198,0.00288996225414566,0.00795541862841078,-2.84365985776323,"KIF1B_HUMAN",71,-4.91923841483811,0.00140546961846852,0.00429851357549752,-0.130238532499998,"Non-significant",2.3666816973416,"KIF1B","KIF1B_HUMAN",0.130238532499998
0.230408429999997,14.75839007,8.43796599109968,5.99347480255712e-05,0.00038269956624694,1.46658270498401,"NDUS4_HUMAN",5,-4.91882549692707,0.00140616634087256,0.00429908454378484,-0.230408429999997,"Non-significant",2.36662401416697,"NDUFS4","NDUS4_HUMAN",0.230408429999997
0.156504154250001,9.257380008875,4.7037837881811,0.00212008460034834,0.00615576751510031,-2.5032767867684,"TAF4_HUMAN",24,-4.91797372731586,0.00140760474356283,0.00430192182142535,-0.156504154250001,"Non-significant",2.36633748628516,"TAF4","TAF4_HUMAN",0.156504154250001
0.289105177,9.7436801195,4.91726741172533,0.00165315861515547,0.00503049601702002,-2.22913541453197,"FHR5_HUMAN",12,-4.91264955606911,0.00141663251929661,0.00432794327841651,-0.289105177,"Non-significant",2.3637184396834,"CFHR5","FHR5_HUMAN",0.289105177
0.128257274999999,11.7769770625,4.76099211861798,0.00198208992376474,0.00584366420686008,-2.42917472908438,"SMAD4_HUMAN",20,-4.90759787424696,0.00142525711464501,0.00435135681644311,-0.128257274999999,"Non-significant",2.36137530258213,"SMAD4","SMAD4_HUMAN",0.128257274999999
-1.41321253775,8.041690945625,-5.00185257456719,0.00150066970027982,0.00465539830323171,-2.12231264622498,"COPT2_HUMAN",1,4.90755604663273,0.00142532876618809,0.00435135681644311,1.41321253775,"Up in D2BM",2.36137530258213,"SLC31A2","COPT2_HUMAN",-1.41321253775
-0.120455980000001,11.9455868025,-4.69057125974666,0.00215344184910925,0.00623543845624934,-2.52045764431144,"NFIC_HUMAN",22,4.90654136571646,0.00142706814826001,0.00435487870396492,0.120455980000001,"Non-significant",2.36102393685203,"NFIC","NFIC_HUMAN",-0.120455980000001
0.281843424249997,9.412515759375,5.13121970551495,0.00129670709329168,0.00413856269949095,-1.96089059646416,"NOTUM_HUMAN",9,-4.90628050140398,0.00142751570281826,0.00435487870396492,-0.281843424249997,"Non-significant",2.36102393685203,"NOTUM","NOTUM_HUMAN",0.281843424249997
0.106974124999999,12.08321786,4.87786914674113,0.00172997792999382,0.00522090367773645,-2.27923855482203,"TGT_HUMAN",18,-4.90429392184291,0.00143092906271252,0.00436371239855421,-0.106974124999999,"Non-significant",2.36014388041111,"QTRT1","TGT_HUMAN",0.106974124999999
-0.158347605000001,14.400031805,-4.78676468430828,0.00192318944958029,0.00569991697275397,-2.3959445444595,"ZA2G_HUMAN",19,4.90326588955953,0.00143269895821145,0.00436752966320589,0.158347605000001,"Non-significant",2.35976413671186,"AZGP1","ZA2G_HUMAN",-0.158347605000001
0.552132607500003,16.51437664125,7.38192880669412,0.000141920347855241,0.000733893627037929,0.501747607583773,"SAA1_HUMAN",1,-4.90070945147602,0.00143711064686886,0.00437939466466292,-0.552132607500003,"Up in D1BM",2.35858591505864,"SAA1","SAA1_HUMAN",0.552132607500003
0.211141824499999,9.671492696,6.28194441648169,0.000389237931460619,0.00161859226654246,-0.624687414467962,"GEMI6_HUMAN",7,-4.89837581604007,0.00144115087616277,0.00439011952843368,-0.211141824499999,"Non-significant",2.35752365519467,"GEMIN6","GEMI6_HUMAN",0.211141824499999
-0.178234099999999,12.6476948275,-6.40491824436479,0.000345518356823194,0.00148125441355111,-0.491894119527112,"EPDR1_HUMAN",8,4.89735813166327,0.00144291670257087,0.00439391072470011,0.178234099999999,"Non-significant",2.35714877130354,"EPDR1","EPDR1_HUMAN",-0.178234099999999
-0.0665409549999953,13.78177321,-4.04265742802406,0.00477886561291135,0.0121477619121918,-3.39352851880202,"CLPX_HUMAN",33,4.89582128587516,0.00144558785498936,0.00440045504864765,0.0665409549999953,"Non-significant",2.35650241103696,"CLPX","CLPX_HUMAN",-0.0665409549999953
0.0879488000000048,14.0039043425,4.26887646046421,0.00359225181706523,0.00949494694127338,-3.08193721105941,"ADRO_HUMAN",36,-4.89490735410945,0.00144717891235336,0.00440355527796134,-0.0879488000000048,"Non-significant",2.3561965475749,"FDXR","ADRO_HUMAN",0.0879488000000048
-0.434786319499999,9.46212434775,-4.95015937428601,0.00159191181087097,0.00487580837711897,-2.1874754698112,"DIESL_HUMAN",8,4.8946362958451,0.00144765116564609,0.00440355527796134,0.434786319499999,"Non-significant",2.3561965475749,"TMEM68","DIESL_HUMAN",-0.434786319499999
0.118754382500001,11.80256509625,4.58595099052578,0.00243897705745828,0.0069010196768432,-2.65738392051125,"FTO_HUMAN",26,-4.89421224803712,0.0014483903058006,0.00440421424516351,-0.118754382500001,"Non-significant",2.35613156271819,"FTO","FTO_HUMAN",0.118754382500001
-0.254631996250001,9.733493089625,-4.99924821716546,0.00150512541518828,0.00466289605043314,-2.12558656268025,"WIPI2_HUMAN",11,4.89280811530363,0.00145084075256786,0.00441007454143327,0.254631996250001,"Non-significant",2.35555406979303,"WIPI2","WIPI2_HUMAN",-0.254631996250001
0.102599619999999,14.2198805825,4.87200770247377,0.00174174049803237,0.00523578126173854,-2.28671149630644,"ST1B1_HUMAN",18,-4.88939858186926,0.00145680993944767,0.00442662255933829,-0.102599619999999,"Non-significant",2.35392750702157,"SULT1B1","ST1B1_HUMAN",0.102599619999999
0.177819967499996,10.44502794625,4.68412210472368,0.00216993385804472,0.00627241854919716,-2.52885286362637,"NOC4L_HUMAN",25,-4.88866464773245,0.00145809838916962,0.0044289410170489,-0.177819967499996,"Non-significant",2.35370010344537,"NOC4L","NOC4L_HUMAN",0.177819967499996
0.124137162500002,13.53892314375,4.65356274123866,0.00224999966973623,0.00645475603277894,-2.56871473119616,"COASY_HUMAN",23,-4.88824699491131,0.0014588321537227,0.00442957356762559,-0.124137162500002,"Non-significant",2.35363808103229,"COASY","COASY_HUMAN",0.124137162500002
-0.173534632500001,10.71265637875,-4.58302671325139,0.00244753627345919,0.00692059149580259,-2.66123374398471,"PKN2_HUMAN",46,4.8846283090537,0.00146520675056343,0.00444732722380235,0.173534632500001,"Non-significant",2.35190091501622,"PKN2","PKN2_HUMAN",-0.173534632500001
0.589671611500004,9.1068930625,4.76411451770988,0.00197484902470662,0.00582639216984672,-2.42514376509367,"KLH13_HUMAN",14,-4.87999212108827,0.00147341851504896,0.00447064242741098,-0.589671611500004,"Up in D1BM",2.34963006464604,"KLHL13","KLH13_HUMAN",0.589671611500004
-0.248199227500001,14.15359628125,-5.68921654842918,0.000708578952997399,0.00256340747960374,-1.29115399241306,"MGST3_HUMAN",7,4.87711442199444,0.00147854101037002,0.00448457077236737,0.248199227500001,"Non-significant",2.34827911786246,"MGST3","MGST3_HUMAN",-0.248199227500001
0.2230460645,9.05497324475,4.6694782341268,0.00220790166501629,0.00635384197146545,-2.5479377332652,"ZY11B_HUMAN",31,-4.87550726229194,0.00148141037279523,0.00449165756557229,-0.2230460645,"Non-significant",2.34759336083693,"ZYG11B","ZY11B_HUMAN",0.2230460645
-0.405316829749999,8.358055114625,-5.67183743684632,0.000721601571538701,0.00259597936256923,-1.31137832082451,"ICMT_HUMAN",4,4.8697605980573,0.00149172039835927,0.00452129134763406,0.405316829749999,"Non-significant",2.34473750654833,"ICMT","ICMT_HUMAN",-0.405316829749999
-0.509085177499996,10.39179420375,-5.26831779759098,0.00111351392976919,0.00366204015373565,-1.79238138014632,"LMBD1_HUMAN",4,4.86938659594664,0.00149239411777267,0.00452170741146867,0.509085177499996,"Up in D2BM",2.34469754320599,"LMBRD1","LMBD1_HUMAN",-0.509085177499996
-0.241695880000004,11.5768044,-4.7300442351268,0.00205546602490015,0.00601549183916042,-2.46920338492519,"STX18_HUMAN",20,4.86646928483446,0.00149766078517212,0.00453603404894567,0.241695880000004,"Non-significant",2.3433236941474,"STX18","STX18_HUMAN",-0.241695880000004
-0.222922562499996,12.49149978375,-5.04538012433365,0.00142832226790667,0.00447392359575821,-2.06773644659354,"ASPG_HUMAN",11,4.86353106113072,0.00150298584789964,0.00455052719538294,0.222922562499996,"Non-significant",2.3419382858083,"AGA","ASPG_HUMAN",-0.222922562499996
-0.129478932500001,12.12908864125,-4.48001192303254,0.00277123237799107,0.00768631711552705,-2.79763532005162,"ELP2_HUMAN",37,4.86105849318791,0.00150748309855997,0.00456136328082468,0.129478932500001,"Non-significant",2.34090533785012,"ELP2","ELP2_HUMAN",-0.129478932500001
-0.225298881499999,9.4671304225,-4.73642548618258,0.00204009424833547,0.00597496678916598,-2.46093851528058,"CCM2_HUMAN",19,4.86086323842695,0.00150783886842615,0.00456136328082468,0.225298881499999,"Non-significant",2.34090533785012,"CCM2","CCM2_HUMAN",-0.225298881499999
0.293931245750002,8.798581958125,4.6927714382393,0.00214784715926236,0.00622137584378778,-2.51759491493677,"ERBB3_HUMAN",28,-4.8606714930983,0.00150818833356963,0.00456136328082468,-0.293931245750002,"Non-significant",2.34090533785012,"ERBB3","ERBB3_HUMAN",0.293931245750002
-0.284405231500003,9.23759508125,-4.6998167987109,0.00213003962866377,0.00617828769098654,-2.50843261724481,"MPP7_HUMAN",25,4.86026505587855,0.00150892937922565,0.00456196762463881,0.284405231500003,"Non-significant",2.3408478011485,"MPP7","MPP7_HUMAN",-0.284405231500003
0.106444357499999,14.33689785125,4.53987258296509,0.00257777114281205,0.0072450926851493,-2.71818889769986,"ACSF2_HUMAN",25,-4.85991204333689,0.00150957334166317,0.00456227812724233,-0.106444357499999,"Non-significant",2.34081824263571,"ACSF2","ACSF2_HUMAN",0.106444357499999
0.506378054750003,8.069816887375,4.90502687002973,0.00167661342982555,0.00509084099423616,-2.24467816978321,"S7A6O_HUMAN",7,-4.85636040555017,0.00151606902936466,0.00458026732921676,-0.506378054750003,"Up in D1BM",2.33910917347746,"SLC7A6OS","S7A6O_HUMAN",0.506378054750003
-0.0647356499999994,11.9413689375,-3.65971593111611,0.00788421965444708,0.0183377724799488,-3.93675136631275,"PAR14_HUMAN",98,4.85488649636237,0.0015187737097503,0.00458679455373892,0.0647356499999994,"Non-significant",2.33849071183569,"PARP14","PAR14_HUMAN",-0.0647356499999994
-0.0831754225000001,14.87188804125,-4.20377205832887,0.00389671978046501,0.0102226738342793,-3.17087815072375,"SRC8_HUMAN",35,4.85225259819269,0.00152362022010144,0.00459978325044233,0.0831754225000001,"Non-significant",2.33726263252596,"CTTN","SRC8_HUMAN",-0.0831754225000001
-0.171219585000001,11.744124295,-5.28481276791327,0.00109348224408329,0.00361102096650422,-1.77228326716158,"ATPF1_HUMAN",11,4.8485963258422,0.00153037612673014,0.00461852501690237,0.171219585000001,"Non-significant",2.33549669961647,"ATPAF1","ATPF1_HUMAN",-0.171219585000001
0.341948270749997,8.498203635125,4.74075556275298,0.00202973584957641,0.00595290308840626,-2.45533360702588,"TRAF7_HUMAN",16,-4.84688180578693,0.0015335554688593,0.00462620722940054,-0.341948270749997,"Non-significant",2.33477491705408,"TRAF7","TRAF7_HUMAN",0.341948270749997
-0.618186235500001,7.79975616925,-5.58687908959997,0.000789225874056554,0.00279277283477023,-1.41082302854253,"RAB3A_HUMAN",2,4.84663196877226,0.0015340193624599,0.00462620722940054,0.618186235500001,"Up in D2BM",2.33477491705408,"RAB3A","RAB3A_HUMAN",-0.618186235500001
0.160794259999999,13.67857814,5.65035580896533,0.000738068459890578,0.0026428118302539,-1.33643210469838,"SC11C_HUMAN",10,-4.84627595754575,0.00153468066498769,0.00462654625364135,-0.160794259999999,"Non-significant",2.33474309163965,"SEC11C","SC11C_HUMAN",0.160794259999999
0.326565266250002,10.029021501875,4.84555770640064,0.00179593128101409,0.00537567640897292,-2.3204943546994,"LYSC_HUMAN",11,-4.84070867413759,0.00154506290430382,0.00465617991432852,-0.326565266250002,"Non-significant",2.33197024693839,"LYZ","LYSC_HUMAN",0.326565266250002
0.1633789525,14.28805983125,5.03633329127155,0.00144303488462369,0.00450661024175364,-2.0790576179578,"NDUS8_HUMAN",13,-4.83855674263916,0.00154909661461753,0.004665560136559,-0.1633789525,"Non-significant",2.33109620837767,"NDUFS8","NDUS8_HUMAN",0.1633789525
-0.340360640249997,10.109628914875,-5.01575886029171,0.00147712384258892,0.00459434570818524,-2.10484740694472,"RHBL4_HUMAN",8,4.83845768377482,0.00154928257470977,0.004665560136559,0.340360640249997,"Non-significant",2.33109620837767,"RHBDD1","RHBL4_HUMAN",-0.340360640249997
-0.299015519500001,10.08601808525,-4.92534682702248,0.00163787621433574,0.00498759342869795,-2.21888803400259,"LMF1_HUMAN",10,4.83691779823631,0.00155217650766805,0.00467260563683356,0.299015519500001,"Non-significant",2.33044087144184,"LMF1","LMF1_HUMAN",-0.299015519500001
0.9398066995,8.81252801425,4.71133298341977,0.00210128169577295,0.00611591968704081,-2.49347145169422,"RPA34_HUMAN",13,-4.83442386288613,0.00155687600065821,0.00468507954642914,-0.9398066995,"Up in D1BM",2.32928303097002,"POLR1G","RPA34_HUMAN",0.9398066995
0.0548808575000024,13.74687922125,3.53364436627156,0.00934128760879225,0.0211319681305716,-4.11963597248584,"P5CS_HUMAN",51,-4.83381052828839,0.00155803414091255,0.00468689142532187,-0.0548808575000024,"Non-significant",2.32911510705793,"ALDH18A1","P5CS_HUMAN",0.0548808575000024
-0.397285223249996,9.700138688125,-4.70927064580634,0.00210640005178569,0.00612236070224191,-2.49614932537233,"UD3A1_HUMAN",17,4.8285520533135,0.00156800246062001,0.00471519541226047,0.397285223249996,"Non-significant",2.32650030404906,"UGT3A1","UD3A1_HUMAN",-0.397285223249996
0.57742762575,7.555905580375,4.73723743251701,0.00203814747384097,0.00597133995724907,-2.45988731671067,"RB_HUMAN",11,-4.82691936890998,0.00157111171602903,0.00472286043309867,-0.57742762575,"Up in D1BM",2.32579488822188,"RB1","RB_HUMAN",0.57742762575
0.081009384999998,17.73897958,4.26908493685769,0.00359131975977496,0.00949494694127338,-3.08165336578375,"PRDX6_HUMAN",29,-4.82547244291858,0.00157387287422478,0.004729473959658,-0.081009384999998,"Non-significant",2.32518716140224,"PRDX6","PRDX6_HUMAN",0.081009384999998
-0.492747545249998,8.422778487125,-4.83102965213086,0.00182648783255888,0.00545612974675002,-2.33909255689057,"R3HC1_HUMAN",8,4.82382925382295,0.00157701502165846,0.00473722723362765,0.492747545249998,"Non-significant",2.32447578268946,"R3HCC1","R3HC1_HUMAN",-0.492747545249998
-0.287213087,9.5635904075,-4.74343626486978,0.00202335219709206,0.00593624631719074,-2.4518650163462,"PHIPL_HUMAN",15,4.8228068626251,0.00157897353878658,0.00474003224349446,0.287213087,"Non-significant",2.32421870408033,"PHYHIPL","PHIPL_HUMAN",-0.287213087
-0.176933052500001,10.88944327875,-4.56683045722778,0.00249554530476107,0.00703510079392343,-2.68257838753054,"AT11C_HUMAN",34,4.82275471739756,0.00157907350097668,0.00474003224349446,0.176933052500001,"Non-significant",2.32421870408033,"ATP11C","AT11C_HUMAN",-0.176933052500001
-0.219197272500001,11.20672035125,-5.55273342504177,0.000818370527278878,0.00287538356583312,-1.45106251224073,"RAB35_HUMAN",8,4.82224367045566,0.00158005354365325,0.00474128562458284,0.219197272500001,"Non-significant",2.32410388111981,"RAB35","RAB35_HUMAN",-0.219197272500001
0.234504935,10.841285825,5.73801156259555,0.000673394907887513,0.00245929188846787,-1.2345836192277,"RPB9_HUMAN",7,-4.8176119877004,0.00158896630500828,0.0047663334465889,-0.234504935,"Non-significant",2.32181557824052,"POLR2I","RPB9_HUMAN",0.234504935
0.1290039975,11.95092582625,4.75431020860428,0.0019976841277022,0.0058793573716487,-2.43780564877373,"T3HPD_HUMAN",18,-4.81663970259943,0.00159084427609669,0.00477026908687976,-0.1290039975,"Non-significant",2.32145712208129,"L3HYPDH","T3HPD_HUMAN",0.1290039975
0.195651767500001,11.86021101375,6.48378306719919,0.00032038518209371,0.00139490015489043,-0.407684543449529,"NOP10_HUMAN",7,-4.81562429532296,0.00159280813895037,0.00477340213694445,-0.195651767500001,"Non-significant",2.32117197680091,"NOP10","NOP10_HUMAN",0.195651767500001
0.167872904999999,15.7621691225,5.50246387734852,0.000863483568345754,0.0029978151402687,-1.51058873229672,"IF6_HUMAN",10,-4.81551393880203,0.00159302173581976,0.00477340213694445,-0.167872904999999,"Non-significant",2.32117197680091,"EIF6","IF6_HUMAN",0.167872904999999
-0.0727784624999988,10.45511615125,-3.76434750411356,0.00686128691891016,0.0163649653196077,-3.78643799189248,"AKAP9_HUMAN",188,4.81490667950812,0.00159419765887393,0.00477522816867389,0.0727784624999988,"Non-significant",2.32100587224179,"AKAP9","AKAP9_HUMAN",-0.0727784624999988
-0.472705841000003,8.646095276,-4.68771446747835,0.00216073021206738,0.00625224680999519,-2.52417575221386,"Z512B_HUMAN",18,4.8142212849052,0.00159552603121284,0.00477750938440249,0.472705841000003,"Non-significant",2.32079845119284,"ZNF512B","Z512B_HUMAN",-0.472705841000003
-0.661978244749999,9.338575839875,-4.78317659774976,0.00193127252734848,0.00571770578834402,-2.40056519639154,"RM20_HUMAN",7,4.81384942552767,0.00159624724515318,0.00477797160134808,0.661978244749999,"Up in D2BM",2.32075643587841,"MRPL20","RM20_HUMAN",-0.661978244749999
0.1915993675,11.84996580875,4.71147870949078,0.00210092054920974,0.00611591968704081,-2.49328225451002,"WDR82_HUMAN",18,-4.81202938062825,0.00159978235201026,0.00478685319314677,-0.1915993675,"Non-significant",2.31994989158718,"WDR82","WDR82_HUMAN",0.1915993675
0.243973252500002,10.70328068875,7.19641657549828,0.000166813129353023,0.000829538564788573,0.321060671948581,"SERC1_HUMAN",5,-4.80680869298388,0.0016099703552067,0.00481472007926445,-0.243973252500002,"Non-significant",2.31742895704716,"SERINC1","SERC1_HUMAN",0.243973252500002
-0.275947809250003,9.087728142875,-5.16172369215242,0.00125322303046187,0.00401803610641427,-1.92317089431852,"CASP9_HUMAN",8,4.80667204370783,0.001610237976444,0.00481472007926445,0.275947809250003,"Non-significant",2.31742895704716,"CASP9","CASP9_HUMAN",-0.275947809250003
